0.8380160223404826, 0.8400848599594596, 0.875057312088409, 0.7733564613085832, 0.7528441943156741, 0.8359802849832667
0.8785524494170672, 0.7238960754859932, 0.8316956216454968, 0.7810357626211414, 0.5196268611898506, 0.4556033861378217
0.5742986202755243, 0.629167731298495, 0.8887393366572532, 0.8546889396460295, 0.7128924557848939, 0.36894209248649357
0.817423887813128, 0.8114087191497233, 0.6846643118690231, 0.5937032130038725, 0.6052933279547597, 0.8967879955315229
0.7390719397830654, 0.8905409893808744, 0.4755816093217846, 0.12015816843994942, 0.6889732431777689, 0.8238573720550758
0.860613343062684, 0.8686226795800506, 0.8822707419086704, 0.8233050081097617, 0.759278376640414, 0.8251749873083841
0.5504177690860895, 0.4209469263297546, 0.7489002571204022, 0.183191988966647, 0.2248849653973647, 0.1736334417042562
0.6419492273363009, 0.8676157529453239, 0.8958841481669537, 0.8350852188134101, 0.7313165397123326, 0.6258522116731374
0.6054690742410289, 0.7644357110916707, 0.8115813123730614, 0.6139213384850579, 0.8021206124340239, 0.734956994339023
0.7647432182744538, 0.8875118119501217, 0.8142292941869742, 0.707753280592293, 0.5973462253882652, 0.5593544179108734
0.8780955746942483, 0.8967649144946344, 0.8809790240476364, 0.6586220010222653, 0.5915310345447491, 0.8656967422106016
0.5345235169221547, 0.5613899250550908, 0.5613666086447137, 0.8541848556312296, 0.3288665255825609, 0.22936678867067217
0.5986808392410294, 0.6027900081690192, 0.8061548861326558, 0.3016199376326233, 0.453564786399402, 0.6643774616552701
0.5373946397374572, 0.49149527364083, 0.23880371639745845, 0.6815246398991629, 0.41312049303032683, 0.14925871523824075
0.8090350959789989, 0.8405116675578785, 0.6418544087502297, 0.7850278630209604, 0.797127476818467, 0.8134349032793713
0.7363608597800061, 0.8332679577710363, 0.880320573555414, 0.5999337790463168, 0.45503799748678975, 0.660764273988991
0.2367918113269375, 0.8323603196338032, 0.19701311091569385, 0.19997558690967743, 0.3789192567046906, 0.19121745237589183
0.6898822978260232, 0.3198700701956271, 0.1722421094232226, 0.4537074682309047, 0.6157115031925618, 0.19008592908931687
0.6751457953393328, 0.48636289415524936, 0.8271014118901607, 0.7109162246924405, 0.8959060915732157, 0.36642046444046883
0.8421552847281195, 0.7479475771866919, 0.761213046936868, 0.8430240752276389, 0.853188528307651, 0.6343230550317452
0.8703454822153381, 0.2178576749150828, 0.5882348510704921, 0.8487353767964835, 0.8829091832976179, 0.8798675039850732
0.5523291084075435, 0.6494453760219873, 0.6116914562180218, 0.13620634984902757, 0.2370526245450303, 0.7210163601570393
0.6375176376822302, 0.8720631256745208, 0.3552134049675323, 0.6902775390645085, 0.8360748199198752, 0.3782997665731702
0.24939412114638482, 0.32849092538211766, 0.7538222390069914, 0.37741826336683526, 0.6979353409726394, 0.7368200055443086
0.8239082707340406, 0.7402807078256959, 0.657605742257206, 0.6208875363267353, 0.6141507821340638, 0.8022355895056824
0.620157258430558, 0.7136744214982369, 0.21245153112018078, 0.31970789477857864, 0.18227585871060548, 0.14493278735543158
0.3252142310487862, 0.8760030814902188, 0.8074023543430409, 0.4586252687213498, 0.18699007270925705, 0.7029823960885844
0.8644250088036993, 0.43387402491830085, 0.8293703193336688, 0.7872046918075618, 0.44580967939966687, 0.3034562368104903
0.7945027598983818, 0.5596762882279853, 0.19137367285812512, 0.8791896980590823, 0.5286971805749042, 0.4635315386581964
0.814411200920938, 0.8582670340339567, 0.18872037942259934, 0.5134691380677295, 0.6453406910243471, 0.8110577926701787
0.4315477947628925, 0.7713886400461775, 0.8760302622910913, 0.24209938701799205, 0.28634329118983304, 0.4855959030148007
0.76900478050337, 0.644181599684512, 0.7030804952619647, 0.6251241829456856, 0.37398392670848024, 0.6176771419804923
0.6636091117288025, 0.5339681653776698, 0.5469994130969131, 0.6764250737082065, 0.4523452168046025, 0.15783541296681258
0.17182307254828355, 0.6260971586740174, 0.2843149152472143, 0.5936110139900189, 0.1994055124741526, 0.656538880453887
0.3256319176727027, 0.5992752970100937, 0.6069398763190085, 0.8335226596923135, 0.5307243953837549, 0.3101855921675656
0.8884105889478485, 0.5079539741073973, 0.18333585358882887, 0.3674781251885917, 0.850532601859728, 0.8827867319842122
0.6112504287912387, 0.7421622637712942, 0.6298450510321636, 0.42283726554385204, 0.7874005106929397, 0.585382479101853
0.637288351008192, 0.8552706176421591, 0.6716960389859359, 0.8183498439306833, 0.5949702436500242, 0.614191847724965
0.6818890573603731, 0.8433028925481444, 0.6361902060947126, 0.3209847477650183, 0.5272474672569744, 0.8265325076847944
